"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	101	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	101	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	104	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	106	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	189	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	223	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	160	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	131	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	53	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	26	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	Suppressed	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"			Suppressed	1294	Suppressed	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"American Indian or Alaska Native"	"1002-5"					Suppressed	2561	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"< 1 year"	"1"	Suppressed	198	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	855	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	1156	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	978	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	902	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	1240	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	3353	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	2497	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	2121	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	1555	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	1057	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	453	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"85+ years"	"85+"	Suppressed	111	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"			Suppressed	16476	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"< 1 year"	"1"	Suppressed	206	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	918	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	1010	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	897	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	1032	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	1162	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	3533	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	2703	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	1894	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	1350	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	883	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	462	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"85+ years"	"85+"	Suppressed	87	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"	"Male"	"M"			Suppressed	16137	Suppressed	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"Asian or Pacific Islander"	"A-PI"					Suppressed	32613	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	940	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	4032	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	5507	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	5493	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	5487	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	5517	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	10952	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	10293	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	11458	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	9394	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	5576	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	2483	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	995	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Female"	"F"			Suppressed	78127	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"< 1 year"	"1"	Suppressed	987	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	4125	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	5597	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	5531	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	5689	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	5718	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	10013	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	8581	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	9478	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	7347	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	4136	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	1608	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	443	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"	"Male"	"M"			Suppressed	69253	Suppressed	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"Black or African American"	"2054-5"					Suppressed	147380	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"< 1 year"	"1"	Suppressed	1993	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	7811	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	9989	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	10280	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	12285	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	11513	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	25942	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	21713	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	26738	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	27684	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	19054	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	10440	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"85+ years"	"85+"	Suppressed	5847	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Female"	"F"			Suppressed	191289	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"< 1 year"	"1"	Suppressed	2058	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	8199	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	10226	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	10700	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	12254	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	11587	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	26854	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	21845	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	25928	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	26015	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	16489	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	7759	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	Suppressed	3230	Suppressed	Suppressed
	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"	"Male"	"M"			Suppressed	183144	Suppressed	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"	"White"	"2106-3"					Suppressed	374433	Suppressed	Suppressed
"Total"	"2016"	"2016"	"New Castle County, DE"	"10003"							Suppressed	556987	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"< 1 year"	"1"	Suppressed	35	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	69	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	127	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	148	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	79	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	86	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"25-34 years"	"25-34"	Suppressed	240	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"35-44 years"	"35-44"	Suppressed	199	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"45-54 years"	"45-54"	Suppressed	153	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"55-64 years"	"55-64"	Suppressed	118	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"65-74 years"	"65-74"	Suppressed	85	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"75-84 years"	"75-84"	Suppressed	55	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"85+ years"	"85+"	Suppressed	22	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Female"	"F"			Suppressed	1416	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"< 1 year"	"1"	Suppressed	35	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"1-4 years"	"1-4"	Suppressed	65	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"5-9 years"	"5-9"	Suppressed	126	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"10-14 years"	"10-14"	Suppressed	157	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"15-19 years"	"15-19"	Suppressed	86	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"20-24 years"	"20-24"	Suppressed	76	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"25-34 years"	"25-34"	Suppressed	225	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"35-44 years"	"35-44"	Suppressed	187	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"45-54 years"	"45-54"	Suppressed	184	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"55-64 years"	"55-64"	Suppressed	143	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"65-74 years"	"65-74"	Suppressed	90	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"75-84 years"	"75-84"	Suppressed	44	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"85+ years"	"85+"	Suppressed	10	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable	Suppressed
"Total"	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"	"Male"	"M"			Suppressed	1428	Suppressed	Suppressed
"Total"	"2016"	"2016"	"Sussex County, DE"	"10005"	"American Indian or Alaska Native"	"1002-5"					Suppressed	2844	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"< 1 year"	"1"	Suppressed	26	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"1-4 years"	"1-4"	Suppressed	64	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"5-9 years"	"5-9"	Suppressed	91	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"10-14 years"	"10-14"	Suppressed	115	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"15-19 years"	"15-19"	Suppressed	92	Suppressed	Suppressed
	"2016"	"2016"	"Sussex County, DE"	"10005"	"Asian or Pacific Islander"	"A-PI"	"Female"	"F"	"20-24 years"	"20-24"	Suppressed	93	Suppressed	Suppressed
